ticket_id,timestamp,category,priority,resolution_time_hrs,customer_sentiment
TICK-108483,2025-10-22 01:01:39.097296,Shipping Update,Low,0.59,Neutral
TICK-108154,2025-10-22 01:10:25.278708,Shipping Update,Medium,1.45,Neutral
TICK-105085,2025-10-22 01:17:13.285087,Shipping Update,Low,2.53,Neutral
TICK-106084,2025-10-22 02:37:46.108629,Product Question,Low,2.89,Neutral
TICK-100698,2025-10-22 03:06:00.358415,Shipping Update,Low,1.45,Neutral
TICK-101953,2025-10-22 05:58:51.874287,Shipping Update,Medium,0.77,Neutral
TICK-105647,2025-10-22 06:32:38.554755,Refund Request,Low,3.74,Neutral
TICK-103992,2025-10-22 06:56:49.449171,Product Question,Medium,1.36,Neutral
TICK-105221,2025-10-22 08:20:54.779928,Shipping Update,Low,1.01,Neutral
TICK-108499,2025-10-22 10:21:15.965620,Shipping Update,Medium,1.53,Neutral
TICK-103342,2025-10-22 10:40:33.144778,Shipping Update,Medium,0.66,Positive
TICK-105087,2025-10-22 10:55:59.800376,Shipping Update,Low,1.22,Positive
TICK-100943,2025-10-22 10:59:02.049147,Refund Request,Low,1.92,Negative
TICK-102855,2025-10-22 11:35:29.944035,Product Question,Low,2.44,Neutral
TICK-101859,2025-10-22 11:40:13.813024,Refund Request,Low,2.22,Positive
TICK-105783,2025-10-22 12:26:07.618921,Shipping Update,Low,2.31,Negative
TICK-106726,2025-10-22 15:43:27.743653,Product Question,Low,2.17,Negative
TICK-101989,2025-10-22 15:49:23.018553,Billing Inquiry,Low,5.94,Positive
TICK-106269,2025-10-22 15:52:47.059312,Shipping Update,Medium,1.22,Positive
TICK-102250,2025-10-22 17:33:20.047079,Billing Inquiry,Low,4.75,Positive
TICK-106676,2025-10-22 17:46:07.718568,Billing Inquiry,Medium,5.06,Negative
TICK-101848,2025-10-22 18:16:16.820347,Refund Request,Low,2.95,Neutral
TICK-103935,2025-10-22 22:07:20.040866,Shipping Update,Low,1.17,Neutral
TICK-100797,2025-10-22 22:07:43.255546,Shipping Update,Low,1.31,Negative
TICK-100599,2025-10-22 23:13:08.419825,Shipping Update,Medium,1.16,Neutral
TICK-100544,2025-10-22 23:29:38.319704,Refund Request,Medium,0.74,Neutral
TICK-108706,2025-10-23 00:03:55.483524,Product Question,Low,3.26,Neutral
TICK-109438,2025-10-23 00:19:40.948403,Shipping Update,Medium,1.39,Neutral
TICK-106147,2025-10-23 00:25:58.307858,Refund Request,Low,1.72,Negative
TICK-101485,2025-10-23 00:45:18.352607,Shipping Update,Low,1.45,Neutral
TICK-108645,2025-10-23 02:43:46.177971,Shipping Update,Medium,0.45,Positive
TICK-101954,2025-10-23 03:16:55.852370,Technical Issue,Low,18.91,Neutral
TICK-106658,2025-10-23 03:24:02.616390,Shipping Update,Medium,0.96,Negative
TICK-104701,2025-10-23 04:57:57.835818,Product Question,Medium,1.68,Neutral
TICK-103493,2025-10-23 05:03:14.023039,Technical Issue,Low,19.37,Neutral
TICK-108083,2025-10-23 06:20:21.501764,Billing Inquiry,Medium,6.82,Negative
TICK-100779,2025-10-23 07:21:38.568458,Refund Request,High,2.56,Negative
TICK-108360,2025-10-23 07:57:05.548293,Billing Inquiry,Medium,6.5,Neutral
TICK-104939,2025-10-23 08:37:35.893899,Technical Issue,Low,13.71,Neutral
TICK-105032,2025-10-23 08:55:11.072089,Shipping Update,Medium,1.34,Neutral
TICK-104164,2025-10-23 10:47:45.719709,Product Question,Low,2.52,Positive
TICK-109610,2025-10-23 10:48:22.547882,Product Question,Medium,3.16,Positive
TICK-102511,2025-10-23 13:20:48.398698,Shipping Update,Medium,1.24,Negative
TICK-105639,2025-10-23 13:28:00.403760,Billing Inquiry,Low,5.49,Neutral
TICK-105919,2025-10-23 13:34:53.843017,Shipping Update,Low,0.64,Positive
TICK-100835,2025-10-23 13:48:46.563364,Shipping Update,Medium,1.1,Neutral
TICK-101354,2025-10-23 14:16:56.985577,Shipping Update,Low,0.79,Neutral
TICK-101235,2025-10-23 15:29:30.091380,Product Question,Low,5.78,Positive
TICK-100739,2025-10-23 16:15:39.854072,Shipping Update,Low,1.5,Neutral
TICK-101004,2025-10-23 17:07:08.185845,Refund Request,Medium,2.64,Neutral
TICK-108270,2025-10-23 17:32:34.973537,Shipping Update,Low,0.55,Positive
TICK-108230,2025-10-23 18:16:44.954753,Shipping Update,Low,1.0,Neutral
TICK-105570,2025-10-23 22:21:05.994454,Shipping Update,Low,1.0,Negative
TICK-103459,2025-10-23 23:31:36.640004,Refund Request,Medium,1.25,Negative
TICK-104253,2025-10-24 00:28:10.225278,Shipping Update,Low,0.65,Neutral
TICK-100968,2025-10-24 01:46:32.871505,Billing Inquiry,Low,4.92,Neutral
TICK-107664,2025-10-24 01:49:35.670999,Billing Inquiry,Low,7.15,Negative
TICK-108957,2025-10-24 02:15:12.987683,Refund Request,Medium,1.73,Neutral
TICK-100207,2025-10-24 03:02:17.760003,Billing Inquiry,Medium,6.14,Neutral
TICK-109242,2025-10-24 04:10:34.655683,Billing Inquiry,Low,4.97,Neutral
TICK-101224,2025-10-24 04:13:16.570031,Refund Request,Low,1.86,Neutral
TICK-108383,2025-10-24 04:24:50.567136,Shipping Update,Low,1.64,Negative
TICK-101656,2025-10-24 04:25:22.608739,Technical Issue,Medium,25.67,Positive
TICK-102998,2025-10-24 04:27:45.678930,Refund Request,High,2.29,Neutral
TICK-105327,2025-10-24 06:09:06.274535,Shipping Update,Low,1.09,Negative
TICK-103572,2025-10-24 08:12:14.512263,Billing Inquiry,Low,5.68,Neutral
TICK-107551,2025-10-24 09:10:32.472818,Billing Inquiry,Low,10.77,Neutral
TICK-101392,2025-10-24 10:35:23.683543,Billing Inquiry,Low,11.19,Neutral
TICK-102995,2025-10-24 10:57:26.603734,Refund Request,Low,2.06,Negative
TICK-105243,2025-10-24 14:02:36.330886,Product Question,Medium,3.9,Negative
TICK-101428,2025-10-24 16:58:37.929072,Shipping Update,Low,0.92,Positive
TICK-104762,2025-10-24 18:46:55.641771,Refund Request,High,2.62,Neutral
TICK-104189,2025-10-24 20:54:37.286844,Technical Issue,Low,23.4,Positive
TICK-104971,2025-10-24 21:23:22.601998,Refund Request,Low,1.94,Positive
TICK-105319,2025-10-24 22:10:36.413121,Technical Issue,Low,29.79,Negative
TICK-101742,2025-10-24 23:23:21.326081,Shipping Update,Medium,1.03,Negative
TICK-101383,2025-10-25 03:15:34.773821,Product Question,Low,2.35,Neutral
TICK-109750,2025-10-25 03:48:46.858682,Billing Inquiry,Medium,4.12,Neutral
TICK-107452,2025-10-25 04:45:01.995857,Billing Inquiry,Low,3.27,Neutral
TICK-108130,2025-10-25 05:09:20.638643,Billing Inquiry,Low,4.48,Neutral
TICK-108279,2025-10-25 06:13:52.176582,Product Question,High,4.72,Neutral
TICK-103696,2025-10-25 06:31:14.826060,Product Question,Low,2.39,Neutral
TICK-104462,2025-10-25 08:40:56.369339,Refund Request,Low,2.8,Neutral
TICK-109590,2025-10-25 09:59:43.314058,Shipping Update,Medium,1.42,Neutral
TICK-105468,2025-10-25 10:02:35.403758,Shipping Update,Low,0.88,Positive
TICK-105362,2025-10-25 10:12:50.959860,Shipping Update,Low,1.03,Neutral
TICK-100564,2025-10-25 10:48:06.309856,Shipping Update,Low,1.62,Neutral
TICK-103232,2025-10-25 11:08:25.719554,Refund Request,Low,1.3,Neutral
TICK-107774,2025-10-25 11:28:29.977356,Refund Request,Low,2.77,Neutral
TICK-100656,2025-10-25 11:52:56.909287,Product Question,High,3.02,Negative
TICK-105301,2025-10-25 12:29:39.106052,Product Question,Low,2.65,Neutral
TICK-100754,2025-10-25 12:45:54.978523,Product Question,Low,2.05,Positive
TICK-103815,2025-10-25 13:59:49.634918,Shipping Update,Low,0.49,Negative
TICK-109224,2025-10-25 16:05:59.730205,Billing Inquiry,Low,2.75,Neutral
TICK-102832,2025-10-25 16:14:53.241423,Refund Request,Low,3.74,Neutral
TICK-107505,2025-10-25 16:50:34.417876,Product Question,Medium,1.22,Neutral
TICK-104798,2025-10-25 17:22:31.566984,Refund Request,Low,0.88,Negative
TICK-102300,2025-10-25 20:18:35.865838,Product Question,Low,4.57,Negative
TICK-104488,2025-10-25 20:25:50.598425,Shipping Update,Low,1.42,Neutral
TICK-109541,2025-10-25 20:59:44.625745,Product Question,Medium,2.38,Negative
TICK-100058,2025-10-25 21:33:54.858304,Refund Request,Low,2.28,Positive
TICK-106936,2025-10-25 22:14:41.679067,Shipping Update,Low,1.78,Neutral
TICK-107553,2025-10-25 22:39:07.843315,Product Question,Low,1.89,Negative
TICK-101974,2025-10-25 22:51:50.232677,Shipping Update,Medium,0.99,Neutral
TICK-103378,2025-10-25 23:38:18.420086,Product Question,Low,3.67,Positive
TICK-104018,2025-10-26 01:24:33.958824,Billing Inquiry,Medium,4.06,Neutral
TICK-102770,2025-10-26 04:04:51.311052,Shipping Update,Low,0.92,Negative
TICK-104362,2025-10-26 05:31:54.982599,Shipping Update,High,1.12,Neutral
TICK-101286,2025-10-26 07:04:51.030097,Product Question,Medium,1.44,Neutral
TICK-108879,2025-10-26 07:06:20.008319,Product Question,Low,2.31,Negative
TICK-106926,2025-10-26 08:16:16.960178,Shipping Update,Low,1.01,Negative
TICK-105725,2025-10-26 08:18:24.472949,Shipping Update,Medium,0.62,Neutral
TICK-102400,2025-10-26 08:45:47.021258,Refund Request,Low,1.5,Neutral
TICK-109126,2025-10-26 08:54:28.576424,Product Question,Low,3.77,Neutral
TICK-104867,2025-10-26 10:04:40.939869,Refund Request,High,1.97,Positive
TICK-108471,2025-10-26 10:43:47.527980,Shipping Update,Low,1.85,Positive
TICK-105990,2025-10-26 15:19:45.888444,Shipping Update,Low,1.24,Neutral
TICK-108781,2025-10-26 15:38:36.471923,Refund Request,Low,2.93,Neutral
TICK-100253,2025-10-26 16:03:22.720704,Shipping Update,Medium,1.51,Neutral
TICK-103704,2025-10-26 16:30:01.763659,Technical Issue,Low,22.69,Neutral
TICK-105396,2025-10-26 16:39:52.263834,Billing Inquiry,Low,5.5,Negative
TICK-107455,2025-10-26 18:40:53.549219,Shipping Update,Low,0.66,Negative
TICK-106550,2025-10-26 18:47:58.672434,Technical Issue,High,23.84,Negative
TICK-101084,2025-10-26 19:53:43.035806,Product Question,Medium,3.5,Neutral
TICK-101512,2025-10-26 20:27:35.233546,Refund Request,Low,1.5,Negative
TICK-104556,2025-10-26 21:11:44.945704,Shipping Update,Low,0.67,Positive
TICK-106260,2025-10-26 22:15:34.527143,Product Question,Medium,5.29,Negative
TICK-100499,2025-10-26 22:48:59.517304,Refund Request,Low,1.15,Neutral
TICK-101958,2025-10-27 00:11:46.889335,Technical Issue,Medium,36.62,Neutral
TICK-107694,2025-10-27 00:33:33.432717,Product Question,Low,3.84,Neutral
TICK-103820,2025-10-27 01:29:24.702441,Refund Request,Low,1.7,Neutral
TICK-103438,2025-10-27 01:36:32.937931,Shipping Update,Low,0.6,Neutral
TICK-107816,2025-10-27 04:46:33.441194,Shipping Update,Low,0.79,Positive
TICK-109460,2025-10-27 04:58:58.228508,Refund Request,Medium,2.33,Neutral
TICK-105394,2025-10-27 06:02:18.511489,Refund Request,Low,1.14,Neutral
TICK-106567,2025-10-27 06:25:13.128338,Shipping Update,Low,0.93,Neutral
TICK-106379,2025-10-27 06:59:56.795494,Shipping Update,Medium,1.03,Negative
TICK-107057,2025-10-27 09:34:39.183838,Shipping Update,Medium,0.99,Negative
TICK-109123,2025-10-27 10:37:24.834390,Shipping Update,Low,1.01,Neutral
TICK-106821,2025-10-27 10:55:25.569271,Shipping Update,Medium,2.08,Neutral
TICK-100991,2025-10-27 11:25:46.580157,Product Question,Low,1.33,Negative
TICK-108704,2025-10-27 11:44:33.452493,Product Question,Low,6.03,Negative
TICK-105698,2025-10-27 12:43:19.309060,Refund Request,High,1.92,Negative
TICK-109908,2025-10-27 12:43:37.302488,Billing Inquiry,Low,7.65,Neutral
TICK-101868,2025-10-27 13:06:30.133300,Technical Issue,Low,15.51,Positive
TICK-102206,2025-10-27 13:39:15.528017,Refund Request,Low,3.62,Neutral
TICK-104053,2025-10-27 14:20:33.539883,Billing Inquiry,High,5.41,Negative
TICK-107558,2025-10-27 14:54:56.022512,Product Question,Medium,2.12,Neutral
TICK-104031,2025-10-27 16:11:48.098612,Product Question,High,1.7,Positive
TICK-107476,2025-10-27 17:20:45.244499,Product Question,Medium,1.22,Negative
TICK-106081,2025-10-27 17:24:23.466314,Product Question,Low,3.41,Neutral
TICK-101236,2025-10-27 17:57:07.702362,Shipping Update,Low,1.96,Neutral
TICK-103095,2025-10-27 18:11:35.651085,Product Question,Low,5.0,Neutral
TICK-105923,2025-10-27 18:15:17.864891,Shipping Update,Medium,1.03,Neutral
TICK-103519,2025-10-27 19:12:13.243619,Shipping Update,High,0.41,Neutral
TICK-109194,2025-10-27 19:34:01.421542,Shipping Update,High,0.67,Positive
TICK-100277,2025-10-27 20:39:00.378157,Shipping Update,Low,0.79,Neutral
TICK-103400,2025-10-27 20:52:25.959032,Product Question,Low,3.65,Negative
TICK-100895,2025-10-27 21:50:27.084951,Billing Inquiry,Low,6.48,Neutral
TICK-105303,2025-10-27 22:29:10.454571,Product Question,Low,3.74,Neutral
TICK-104527,2025-10-27 23:22:00.327519,Billing Inquiry,High,6.79,Positive
TICK-100994,2025-10-28 00:24:17.438968,Refund Request,Medium,1.34,Positive
TICK-104394,2025-10-28 01:13:52.404631,Shipping Update,Medium,1.4,Negative
TICK-102040,2025-10-28 05:53:41.024449,Shipping Update,Medium,0.76,Negative
TICK-103186,2025-10-28 06:40:13.572276,Product Question,Low,1.86,Neutral
TICK-107798,2025-10-28 07:32:59.878733,Shipping Update,Low,1.06,Neutral
TICK-102913,2025-10-28 09:53:23.173792,Billing Inquiry,Medium,6.77,Neutral
TICK-104187,2025-10-28 11:39:24.343225,Refund Request,Low,1.5,Neutral
TICK-101987,2025-10-28 11:53:08.915611,Technical Issue,Medium,29.5,Positive
TICK-105659,2025-10-28 12:31:12.379930,Shipping Update,Low,0.76,Negative
TICK-107160,2025-10-28 13:05:51.387681,Shipping Update,Low,1.12,Neutral
TICK-109860,2025-10-28 13:06:28.028812,Technical Issue,Low,30.58,Positive
TICK-100742,2025-10-28 13:58:56.758030,Technical Issue,High,18.69,Neutral
TICK-100305,2025-10-28 14:04:22.140871,Refund Request,Medium,2.1,Positive
TICK-109578,2025-10-28 14:24:56.905552,Refund Request,Low,1.3,Neutral
TICK-109485,2025-10-28 16:29:50.252941,Billing Inquiry,Low,8.39,Negative
TICK-109803,2025-10-28 16:58:31.794515,Shipping Update,Low,0.67,Neutral
TICK-109660,2025-10-28 17:02:19.919494,Shipping Update,Low,0.98,Neutral
TICK-109298,2025-10-28 17:02:39.223117,Refund Request,Low,2.11,Neutral
TICK-108689,2025-10-28 18:25:48.612316,Billing Inquiry,Low,5.3,Neutral
TICK-100510,2025-10-28 18:39:17.352071,Billing Inquiry,Low,5.57,Negative
TICK-109467,2025-10-28 19:10:36.207279,Shipping Update,Medium,0.48,Neutral
TICK-108916,2025-10-28 20:41:32.678996,Shipping Update,Medium,2.02,Negative
TICK-109640,2025-10-28 20:42:53.158250,Shipping Update,Low,0.51,Neutral
TICK-102942,2025-10-28 21:42:45.009770,Product Question,Low,3.88,Neutral
TICK-103257,2025-10-28 22:33:36.492093,Refund Request,Low,1.5,Neutral
TICK-101423,2025-10-29 00:54:32.096363,Refund Request,Medium,1.43,Neutral
TICK-107395,2025-10-29 01:37:20.719173,Product Question,High,1.44,Neutral
TICK-104301,2025-10-29 02:59:34.582144,Shipping Update,Low,0.58,Neutral
TICK-102818,2025-10-29 04:09:26.055769,Shipping Update,High,1.17,Positive
TICK-107106,2025-10-29 04:28:22.189716,Product Question,Medium,1.38,Neutral
TICK-108410,2025-10-29 04:43:07.207894,Technical Issue,Medium,22.63,Negative
TICK-103035,2025-10-29 04:54:00.009372,Refund Request,Medium,2.39,Neutral
TICK-107860,2025-10-29 06:46:56.267961,Product Question,Medium,6.82,Negative
TICK-106824,2025-10-29 07:02:51.325257,Billing Inquiry,Low,6.75,Positive
TICK-109152,2025-10-29 07:10:53.602991,Shipping Update,Low,1.49,Negative
TICK-108260,2025-10-29 07:16:09.176857,Product Question,Low,2.44,Neutral
TICK-108751,2025-10-29 07:26:55.267715,Shipping Update,Low,1.24,Neutral
TICK-102640,2025-10-29 11:44:06.750831,Shipping Update,Medium,2.06,Negative
TICK-104801,2025-10-29 12:06:53.379550,Shipping Update,Low,0.98,Neutral
TICK-102088,2025-10-29 12:22:23.557170,Product Question,Low,2.5,Negative
TICK-102628,2025-10-29 12:31:04.320156,Shipping Update,Medium,0.84,Negative
TICK-105294,2025-10-29 13:54:04.098769,Product Question,High,5.09,Neutral
TICK-100401,2025-10-29 14:04:28.339627,Billing Inquiry,Low,3.93,Negative
TICK-105674,2025-10-29 14:34:38.420629,Shipping Update,Medium,0.59,Positive
TICK-109555,2025-10-29 15:49:40.271629,Billing Inquiry,Low,11.17,Negative
TICK-100268,2025-10-29 16:35:47.039154,Shipping Update,Medium,0.84,Negative
TICK-105094,2025-10-29 17:06:08.054755,Refund Request,Low,1.91,Negative
TICK-103426,2025-10-29 17:23:16.921908,Refund Request,Medium,2.21,Negative
TICK-109551,2025-10-29 20:46:54.085502,Shipping Update,Medium,1.03,Neutral
TICK-109824,2025-10-29 21:23:56.209165,Technical Issue,Low,22.37,Neutral
TICK-105704,2025-10-29 21:34:47.797984,Product Question,Low,2.62,Neutral
TICK-104003,2025-10-29 22:34:24.602509,Technical Issue,Medium,28.99,Neutral
TICK-103056,2025-10-29 23:00:51.422516,Technical Issue,Low,19.22,Neutral
TICK-100425,2025-10-29 23:53:59.575822,Product Question,Low,5.19,Neutral
TICK-105851,2025-10-30 00:19:39.192596,Refund Request,Medium,1.66,Neutral
TICK-103484,2025-10-30 01:51:14.166154,Refund Request,Low,1.33,Negative
TICK-108570,2025-10-30 02:22:50.166771,Shipping Update,Low,0.75,Neutral
TICK-103713,2025-10-30 02:35:46.707221,Product Question,Low,1.28,Neutral
TICK-102334,2025-10-30 03:21:15.374642,Shipping Update,High,1.43,Negative
TICK-102694,2025-10-30 04:24:05.665292,Shipping Update,Low,1.14,Neutral
TICK-104174,2025-10-30 05:47:34.618479,Refund Request,Low,1.86,Neutral
TICK-109591,2025-10-30 05:50:41.282111,Refund Request,Low,1.77,Neutral
TICK-104862,2025-10-30 08:12:48.433480,Shipping Update,Low,0.76,Negative
TICK-107897,2025-10-30 08:14:30.557510,Shipping Update,High,0.95,Negative
TICK-105177,2025-10-30 08:38:21.541652,Shipping Update,High,0.48,Neutral
TICK-108282,2025-10-30 09:13:05.095656,Product Question,Low,4.14,Negative
TICK-105495,2025-10-30 10:30:42.909643,Product Question,Low,1.8,Negative
TICK-100652,2025-10-30 11:34:23.708696,Refund Request,Medium,1.8,Negative
TICK-109501,2025-10-30 13:20:37.630764,Technical Issue,Medium,40.74,Neutral
TICK-101902,2025-10-30 13:42:43.935186,Billing Inquiry,High,7.99,Neutral
TICK-104399,2025-10-30 14:28:10.099699,Shipping Update,Low,1.46,Neutral
TICK-103848,2025-10-30 14:35:27.035856,Refund Request,Low,1.88,Negative
TICK-105248,2025-10-30 20:40:01.520251,Billing Inquiry,Medium,6.94,Neutral
TICK-100783,2025-10-30 20:52:40.149500,Refund Request,Low,2.55,Negative
TICK-109828,2025-10-30 21:19:14.390677,Technical Issue,Low,29.58,Neutral
TICK-106121,2025-10-30 22:10:01.045732,Shipping Update,High,1.06,Neutral
TICK-105987,2025-10-30 23:26:25.821524,Shipping Update,Medium,1.02,Neutral
TICK-100782,2025-10-30 23:33:58.165268,Shipping Update,Low,1.16,Positive
TICK-104664,2025-10-30 23:47:46.295302,Shipping Update,Low,1.33,Neutral
TICK-102558,2025-10-31 00:13:54.711209,Billing Inquiry,Low,5.7,Negative
TICK-107009,2025-10-31 03:24:14.295284,Shipping Update,Medium,1.78,Neutral
TICK-103046,2025-10-31 05:06:17.840126,Refund Request,Low,3.18,Positive
TICK-102527,2025-10-31 06:26:52.015991,Product Question,Medium,3.82,Neutral
TICK-108906,2025-10-31 07:01:46.802649,Billing Inquiry,Low,6.71,Negative
TICK-108419,2025-10-31 07:58:06.658428,Billing Inquiry,Low,4.08,Neutral
TICK-102903,2025-10-31 08:56:00.587643,Technical Issue,Medium,27.38,Negative
TICK-109870,2025-10-31 09:49:03.030504,Product Question,Low,3.07,Neutral
TICK-109936,2025-10-31 11:44:03.020585,Shipping Update,Low,1.13,Neutral
TICK-102257,2025-10-31 12:02:59.519636,Shipping Update,Low,0.85,Neutral
TICK-106198,2025-10-31 13:13:05.809553,Product Question,Low,2.66,Negative
TICK-101404,2025-10-31 13:22:13.750747,Shipping Update,Low,1.49,Neutral
TICK-104001,2025-10-31 13:32:57.525823,Product Question,Medium,2.96,Neutral
TICK-102751,2025-10-31 13:37:13.631594,Refund Request,High,3.75,Neutral
TICK-106642,2025-10-31 15:50:09.383199,Technical Issue,Low,17.06,Negative
TICK-107761,2025-10-31 18:11:56.207109,Shipping Update,Medium,1.33,Neutral
TICK-104662,2025-10-31 19:53:11.580830,Product Question,Low,2.39,Neutral
TICK-103840,2025-10-31 20:48:41.384107,Shipping Update,Low,0.78,Negative
TICK-102178,2025-10-31 21:38:25.160491,Shipping Update,Low,2.25,Negative
TICK-104585,2025-10-31 23:50:58.597736,Product Question,Medium,4.83,Positive
TICK-103613,2025-11-01 00:11:53.730599,Shipping Update,Low,1.17,Neutral
TICK-109368,2025-11-01 00:18:33.954362,Product Question,Low,4.43,Negative
TICK-103699,2025-11-01 01:05:03.014150,Product Question,Medium,2.74,Neutral
TICK-108765,2025-11-01 01:14:58.889874,Technical Issue,Low,20.01,Neutral
TICK-102478,2025-11-01 01:20:00.447083,Shipping Update,Medium,0.59,Positive
TICK-108128,2025-11-01 02:32:07.575793,Billing Inquiry,Medium,4.65,Negative
TICK-103937,2025-11-01 02:52:48.229594,Shipping Update,Low,0.59,Neutral
TICK-103140,2025-11-01 05:01:25.706578,Refund Request,Medium,2.81,Neutral
TICK-106817,2025-11-01 05:17:32.257729,Technical Issue,Low,13.27,Neutral
TICK-102502,2025-11-01 05:58:03.813628,Shipping Update,Low,0.88,Negative
TICK-101194,2025-11-01 06:06:20.273985,Product Question,Low,1.59,Neutral
TICK-103507,2025-11-01 06:14:25.717123,Product Question,Low,2.93,Negative
TICK-109767,2025-11-01 06:50:13.855689,Product Question,High,3.08,Negative
TICK-102017,2025-11-01 07:21:59.946813,Shipping Update,Low,0.45,Negative
TICK-103120,2025-11-01 07:30:29.450528,Shipping Update,High,0.82,Neutral
